target_contact,receiver_contact,source_contact,value,unit
4,1,8,-0.13291679156711705,dimensionless
4,1,9,0.018686330970955015,dimensionless
4,2,1,-0.08960516585258892,dimensionless
4,2,2,0.958033464290279,dimensionless
4,2,3,0.13412088781280032,dimensionless
4,2,4,-0.0052708997456356495,dimensionless
4,2,5,-0.02337253471957893,dimensionless
4,2,6,-0.0098876625917705,dimensionless
4,2,7,-0.17386417791641195,dimensionless
4,2,8,-0.06782262973717064,dimensionless
4,2,9,0.008067657831315234,dimensionless
4,3,1,-0.036344415265137035,dimensionless
4,3,2,-0.012262707043755258,dimensionless
4,3,3,0.6530303659749783,dimensionless
4,3,4,0.07457741405154876,dimensionless
4,3,5,-0.015405959907572753,dimensionless
4,3,6,-0.008147472012500287,dimensionless
4,3,7,-0.07852844201075494,dimensionless
4,3,8,-0.1908561924429399,dimensionless
4,3,9,-0.06984083360379625,dimensionless
4,4,1,0.0021739680734894993,dimensionless
4,4,2,0.0012988821573509798,dimensionless
4,4,3,0.002817221869140892,dimensionless
4,4,4,1.023036230584905,dimensionless
4,4,5,-0.0019944469168566635,dimensionless
4,4,6,-0.003946292616795472,dimensionless
4,4,7,-0.0048243041937026205,dimensionless
4,4,8,0.001428882304192585,dimensionless
4,4,9,0.0017152657703070678,dimensionless
4,5,1,0.04686724865923278,dimensionless
4,5,2,0.031180804088249588,dimensionless
4,5,3,-0.026696498084018947,dimensionless
4,5,4,0.01264621467486947,dimensionless
4,5,5,1.0339323819014046,dimensionless
4,5,6,0.004980922572501388,dimensionless
4,5,7,0.07004021938469406,dimensionless
4,5,8,0.05928799933101385,dimensionless
4,5,9,-0.016749255769437688,dimensionless
4,6,1,0.05382792893665095,dimensionless
4,6,2,0.04204015059581659,dimensionless
4,6,3,-2.905012270726045e-5,dimensionless
4,6,4,0.020070567401571218,dimensionless
4,6,5,0.01309251745112442,dimensionless
4,6,6,1.021148462699725,dimensionless
4,6,7,0.10558134863084853,dimensionless
4,6,8,0.08847088058770416,dimensionless
4,6,9,-0.023968886341681803,dimensionless
4,7,1,0.010146058657353482,dimensionless
4,7,2,0.013616157376844329,dimensionless
4,7,3,-0.06804294515954613,dimensionless
4,7,4,0.072645274008879,dimensionless
4,7,5,-0.002824047771881227,dimensionless
4,7,6,0.00033569683474096696,dimensionless
4,7,7,1.0399736644748583,dimensionless
4,7,8,-0.018703614886780153,dimensionless
4,7,9,-0.078023864710229,dimensionless
4,8,1,-0.06363120918231295,dimensionless
4,8,2,-0.0489093289474909,dimensionless
4,8,3,-0.18432408585684654,dimensionless
4,8,4,0.04768110673488823,dimensionless
4,8,5,-0.017201583890372112,dimensionless
4,8,6,-0.013223270551761887,dimensionless
4,8,7,-0.17118784886370728,dimensionless
4,8,8,0.7971473674715902,dimensionless
4,8,9,-0.05269042943022595,dimensionless
4,9,1,0.011677755357106087,dimensionless
4,9,2,0.016402651495560448,dimensionless
4,9,3,-0.002036488795211895,dimensionless
4,9,4,-0.0025120013112469213,dimensionless
4,9,5,-0.0018194684759944865,dimensionless
4,9,6,-0.01172240674713185,dimensionless
4,9,7,0.002210948983959439,dimensionless
4,9,8,0.010671927210062982,dimensionless
4,9,9,1.0242835033748303,dimensionless
5,1,1,0.9475110364645143,dimensionless
5,1,2,-0.21882342417048642,dimensionless
5,1,3,-0.04474595985997265,dimensionless
5,1,4,-0.08753896075689034,dimensionless
5,1,5,-0.005848135784901076,dimensionless
5,1,6,-0.331853435753472,dimensionless
5,1,7,-0.1865823736508489,dimensionless
5,1,8,-0.1806002836734762,dimensionless
5,1,9,0.006917053872420282,dimensionless
5,2,1,-0.021416411398505975,dimensionless
5,2,2,0.9277774168263233,dimensionless
5,2,3,-0.02399305723177878,dimensionless
5,2,4,-0.03581774350325545,dimensionless
5,2,5,-0.010925641690231726,dimensionless
5,2,6,-0.12757858205359568,dimensionless
5,2,7,-0.09411648612278664,dimensionless
5,2,8,-0.039667670483854306,dimensionless
5,2,9,0.010381947743475456,dimensionless
5,3,1,-0.013675428744169335,dimensionless
5,3,2,-0.1322556463402,dimensionless
5,3,3,0.9962518960310537,dimensionless
5,3,4,-0.04498993495836981,dimensionless
5,3,5,-0.02078532431160408,dimensionless
5,3,6,-0.06550386998258119,dimensionless
5,3,7,-0.10893825251473645,dimensionless
5,3,8,-0.023936961964891555,dimensionless
5,3,9,0.021095313373529725,dimensionless
5,4,1,-0.020611910595677317,dimensionless
5,4,2,-0.05115074509262416,dimensionless
5,4,3,-0.008281609290480461,dimensionless
5,4,4,1.004045971501001,dimensionless
5,4,5,-0.003418884469249111,dimensionless
5,4,6,-0.10713423057182962,dimensionless
5,4,7,-0.05010313802208226,dimensionless
5,4,8,-0.025620339832840767,dimensionless
5,4,9,0.0024322698153105993,dimensionless
5,5,1,0.0025153020151161875,dimensionless
5,5,2,-0.001559479189213732,dimensionless
5,5,3,-0.0011305814861837995,dimensionless
5,5,4,-0.002115067811589443,dimensionless
5,5,5,1.0221217019292,dimensionless
5,5,6,0.0013228972118870654,dimensionless
5,5,7,-0.0036840800149378758,dimensionless
5,5,8,0.005341412115537284,dimensionless
5,5,9,-0.0012079490684186686,dimensionless
5,6,1,-0.0721209996016196,dimensionless
5,6,2,-0.06520509101569671,dimensionless
5,6,3,-0.013279619404840272,dimensionless
5,6,4,-0.038010197870952805,dimensionless
5,6,5,0.03937592494557348,dimensionless
5,6,6,0.7856526814999953,dimensionless
5,6,7,-0.05465034949902573,dimensionless
5,6,8,-0.15487829633890035,dimensionless
5,6,9,-0.04299245871466354,dimensionless
5,7,1,0.04624925904227229,dimensionless
5,7,2,0.11145042001495972,dimensionless
5,7,3,0.02439404340101784,dimensionless
5,7,4,0.04487435668008534,dimensionless
5,7,5,0.012421030500652464,dimensionless
5,7,6,0.18144130996103455,dimensionless
5,7,7,1.1177466911699996,dimensionless
