target_contact,receiver_contact,source_contact,value,unit
7,5,7,-1.5027019146480658,ns
7,5,8,-0.3343142107261453,ns
7,5,9,-0.11142682938334277,ns
7,6,1,0.039265213645451436,ns
7,6,2,0.14497350406365067,ns
7,6,3,0.3482029230677475,ns
7,6,4,0.0768542035214726,ns
7,6,5,0.10597709085209975,ns
7,6,6,0.821736477927498,ns
7,6,7,1.6925928212690347,ns
7,6,8,0.6504877787788576,ns
7,6,9,-0.40034233233354016,ns
7,7,1,-0.04139102065578138,ns
7,7,2,0.03600622507018837,ns
7,7,3,0.03477215633389305,ns
7,7,4,0.019620342272592028,ns
7,7,5,-0.043814052645765815,ns
7,7,6,0.02646293740101702,ns
7,7,7,-0.10227220813044544,ns
7,7,8,-0.035483876325193356,ns
7,7,9,0.05259085817975255,ns
7,8,1,0.028246675289611903,ns
7,8,2,0.02527491066866518,ns
7,8,3,0.13705917122989683,ns
7,8,4,0.07551049176874483,ns
7,8,5,0.06325597082274734,ns
7,8,6,0.3494918341842419,ns
7,8,7,0.5970743474335216,ns
7,8,8,0.24612563486002748,ns
7,8,9,0.062235994392191865,ns
7,9,1,0.0539395504684527,ns
7,9,2,0.05847457184896425,ns
7,9,3,0.032896466369103525,ns
7,9,4,0.0011519340567746152,ns
7,9,5,-0.021951708619663484,ns
7,9,6,-0.02236863608488775,ns
7,9,7,-0.17967731989821928,ns
7,9,8,-0.08555613846562082,ns
7,9,9,-0.9061218673277839,ns
8,1,1,-0.03937924705732042,ns
8,1,2,0.02624485445088328,ns
8,1,3,-0.011780289908194935,ns
8,1,4,0.002966732228938493,ns
8,1,5,-0.0251804045427999,ns
8,1,6,-0.027546026564358353,ns
8,1,7,-0.038645233358920186,ns
8,1,8,-0.7372833137983199,ns
8,1,9,-0.5132514260822766,ns
8,2,1,0.21123715229426276,ns
8,2,2,-0.0123686887000777,ns
8,2,3,0.18555375807751737,ns
8,2,4,0.40638202945045043,ns
8,2,5,1.0798473203159642,ns
8,2,6,0.1420449167608644,ns
8,2,7,0.9065669988213191,ns
8,2,8,-0.08124805587442549,ns
8,2,9,-0.3874860671536741,ns
8,3,1,0.24383514539641057,ns
8,3,2,0.06435589283180193,ns
8,3,3,0.2068569235462034,ns
8,3,4,0.5307713398221121,ns
8,3,5,1.3018405412192129,ns
8,3,6,0.16069658021929728,ns
8,3,7,1.17098360055095,ns
8,3,8,0.20737090400080258,ns
8,3,9,-0.22977841702859667,ns
8,4,1,0.6115901941943332,ns
8,4,2,0.11460875305525756,ns
8,4,3,0.4998219086335342,ns
8,4,4,1.3647721131984973,ns
8,4,5,3.5196889453273457,ns
8,4,6,0.36159409768639383,ns
8,4,7,2.9249705205376384,ns
8,4,8,3.0270593484688435,ns
8,4,9,-0.8521366979263505,ns
8,5,1,0.5107283868168574,ns
8,5,2,0.05881815712085202,ns
8,5,3,0.3722874249390486,ns
8,5,4,1.0911696517139728,ns
8,5,5,2.909895774178205,ns
8,5,6,0.345993363869324,ns
8,5,7,2.4672719488410926,ns
8,5,8,2.46273114073761,ns
8,5,9,-1.2231190190497467,ns
